0	8.01	8.12	8.001
10	8.356309	8.54189	9.749875
20	8.567562	8.820701	10.126704
30	8.6118867	8.996916	10.813393
40	8.624815	9.672728	10.921918
50	8.9108322	10.031781	11.114982
60	8.87707	10.277756	11.346242
70	9.1501	10.638545	11.534057
80	9.271	10.646987	11.554412
90	9.39	10.7906575	11.554845
100	9.3174	10.989121	11.555179
