0	8.01	8.02	8.001
10	8.256309	9.054189	9.749875
20	8.367562	9.320701	10.126704
30	8.518867	9.596916	10.813393
40	8.624815	9.832728	10.921918
50	8.808322	9.931781	11.114982
60	8.77707	10.077756	11.346242
70	9.1	10.098545	11.534057
80	9.27	10.246987	11.554412
90	9.29	10.4906575	11.554845
100	9.274	10.409121	11.555179
