0	8.01	8.02	8.001
10	8.256309	9.554189	9.749875
20	8.407562	9.820701	10.126704
30	8.518867	10.296916	10.853393
40	8.624815	10.832728	10.951918
50	8.88322	10.931781	11.144982
60	9.0707	10.777756	11.346242
70	9.27	10.798545	11.574057
80	9.17	10.846987	11.554412
90	9.39	10.9906575	11.574845
100	9.474	10.9409121	11.555179
